# z (A),  sld (10^-6 A^-2)
7.1497e+02 9.7992e-06
7.1652e+02 9.7992e-06
7.1807e+02 9.7992e-06
7.1961e+02 9.7992e-06
7.2116e+02 9.7992e-06
7.2271e+02 9.7992e-06
7.2425e+02 9.7992e-06
7.2580e+02 9.7992e-06
7.2735e+02 9.7992e-06
7.2889e+02 9.7992e-06
7.3044e+02 9.7992e-06
7.3199e+02 9.7992e-06
7.3353e+02 9.7992e-06
7.3508e+02 9.7992e-06
7.3663e+02 9.7992e-06
7.3817e+02 9.7992e-06
7.3972e+02 9.7992e-06
7.4127e+02 9.7992e-06
7.4281e+02 9.7992e-06
7.4436e+02 9.7992e-06
7.4591e+02 9.7992e-06
7.4745e+02 9.7992e-06
7.4900e+02 9.7992e-06
7.5055e+02 9.7992e-06
7.5210e+02 9.7992e-06
7.5364e+02 9.7992e-06
7.5519e+02 9.7992e-06
7.5674e+02 9.7992e-06
7.5828e+02 9.7992e-06
7.5983e+02 9.7992e-06
7.6138e+02 9.7992e-06
7.6292e+02 9.7992e-06
7.6447e+02 9.7992e-06
7.6602e+02 9.7992e-06
7.6756e+02 9.7992e-06
7.6911e+02 9.7992e-06
7.7066e+02 9.7992e-06
7.7220e+02 9.7992e-06
7.7375e+02 9.7992e-06
7.7530e+02 9.7992e-06
7.7684e+02 9.7992e-06
7.7839e+02 9.7992e-06
7.7994e+02 9.7992e-06
7.8148e+02 9.7992e-06
7.8303e+02 9.7992e-06
7.8458e+02 9.7992e-06
7.8612e+02 9.7992e-06
7.8767e+02 9.7992e-06
7.8922e+02 9.7992e-06
7.9077e+02 9.7992e-06
7.9231e+02 9.7992e-06
7.9386e+02 9.7992e-06
7.9541e+02 9.7992e-06
7.9695e+02 9.7992e-06
7.9850e+02 9.7992e-06
8.0005e+02 9.7992e-06
8.0159e+02 9.7992e-06
8.0314e+02 9.7992e-06
8.0469e+02 9.7992e-06
8.0623e+02 9.7992e-06
8.0778e+02 9.7992e-06
8.0933e+02 9.7992e-06
8.1087e+02 9.7992e-06
8.1242e+02 9.7992e-06
8.1397e+02 9.7992e-06
8.1551e+02 9.7992e-06
8.1706e+02 9.7992e-06
8.1861e+02 9.7992e-06
